state,district,year,quarter,count,amount
Meghalaya,,2023,2,47,98259.0
Meghalaya,,2023,2,39,97347.0
Meghalaya,,2023,2,36,103306.0
Meghalaya,,2023,2,26,74870.0
Meghalaya,,2023,2,21,34171.0
Meghalaya,,2023,2,12,30531.0
Meghalaya,,2023,2,8,35685.0
Meghalaya,,2023,3,331,624099.0
Meghalaya,,2023,3,202,435530.0
Meghalaya,,2023,3,80,163300.0
Meghalaya,,2023,3,50,129643.0
Meghalaya,,2023,3,33,120461.0
Meghalaya,,2023,3,28,70050.0
Meghalaya,,2023,3,25,28532.0
Meghalaya,,2023,3,24,59482.0
Meghalaya,,2023,3,22,63789.0
Meghalaya,,2023,3,11,24299.0
Meghalaya,,2023,4,328,751846.0
Meghalaya,,2023,4,190,460215.0
Meghalaya,,2023,4,117,226411.0
Meghalaya,,2023,4,33,60016.0
Meghalaya,,2023,4,29,57154.0
Meghalaya,,2023,4,28,73117.0
Meghalaya,,2023,4,26,51357.0
Meghalaya,,2023,4,25,66170.0
Meghalaya,,2023,4,15,58030.0
Meghalaya,,2023,4,11,28575.0
Meghalaya,,2024,1,334,707606.0
Meghalaya,,2024,1,270,489582.0
Meghalaya,,2024,1,142,197365.0
Meghalaya,,2024,1,66,91008.0
Meghalaya,,2024,1,50,127716.0
Meghalaya,,2024,1,47,102190.0
Meghalaya,,2024,1,44,77261.0
Meghalaya,,2024,1,30,80674.0
Meghalaya,,2024,1,27,71138.0
Meghalaya,,2024,1,15,33918.0
Meghalaya,,2024,2,590,1014087.0
Meghalaya,,2024,2,261,534831.0
Meghalaya,,2024,2,119,199931.0
Meghalaya,,2024,2,54,130217.0
Meghalaya,,2024,2,52,77621.0
Meghalaya,,2024,2,42,94856.0
Meghalaya,,2024,2,38,85255.0
Meghalaya,,2024,2,31,60748.0
Meghalaya,,2024,2,25,76033.0
Meghalaya,,2024,2,18,39171.0
Meghalaya,,2024,3,508,903993.0
Meghalaya,,2024,3,230,512261.0
Meghalaya,,2024,3,138,264983.0
Meghalaya,,2024,3,50,221922.0
Meghalaya,,2024,3,43,108276.0
Meghalaya,,2024,3,43,121787.0
Meghalaya,,2024,3,33,77327.0
Meghalaya,,2024,3,32,97961.0
Meghalaya,,2024,3,31,63192.0
Meghalaya,,2024,3,18,40664.0
Meghalaya,,2024,4,538,989452.0
Meghalaya,,2024,4,284,566716.0
Meghalaya,,2024,4,182,336005.0
Meghalaya,,2024,4,59,92496.0
Meghalaya,,2024,4,57,107430.0
Meghalaya,,2024,4,53,100794.0
Meghalaya,,2024,4,48,102311.0
Meghalaya,,2024,4,42,72085.0
Meghalaya,,2024,4,29,92292.0
Meghalaya,,2024,4,12,21221.0
Mizoram,,2020,2,26,6121.0
Mizoram,,2020,2,3,744.0
Mizoram,,2020,2,1,226.0
Mizoram,,2020,2,1,231.0
Mizoram,,2020,3,55,19936.0
Mizoram,,2020,3,8,1508.0
Mizoram,,2020,3,4,1261.0
Mizoram,,2020,3,2,783.0
Mizoram,,2020,3,2,562.0
Mizoram,,2020,3,2,461.0
Mizoram,,2020,3,1,180.0
Mizoram,,2020,4,43,74456.0
Mizoram,,2020,4,11,6209.0
Mizoram,,2020,4,10,28125.0
Mizoram,,2020,4,10,4885.0
Mizoram,,2020,4,5,3550.0
Mizoram,,2020,4,1,1866.0
Mizoram,,2020,4,1,33.0
Mizoram,,2021,1,374,268255.0
Mizoram,,2021,1,16,10334.0
Mizoram,,2021,1,9,9501.0
Mizoram,,2021,1,6,6233.0
Mizoram,,2021,1,4,2213.0
Mizoram,,2021,1,3,2659.0
Mizoram,,2021,1,2,3613.0
Mizoram,,2021,1,1,33.0
Mizoram,,2021,2,149,105527.0
Mizoram,,2021,2,9,1913.0
Mizoram,,2021,2,9,2272.0
Mizoram,,2021,2,8,2921.0
Mizoram,,2021,2,4,6121.0
Mizoram,,2021,2,4,188.0
Mizoram,,2021,2,2,5052.0
Mizoram,,2021,2,2,811.0
Mizoram,,2021,3,58,66033.0
Mizoram,,2021,3,6,2258.0
Mizoram,,2021,3,5,5242.0
Mizoram,,2021,3,4,1076.0
Mizoram,,2021,3,4,2795.0
Mizoram,,2021,3,2,982.0
Mizoram,,2021,3,2,5255.0
Mizoram,,2021,4,58,91842.0
Mizoram,,2021,4,12,23824.0
Mizoram,,2021,4,10,14175.0
Mizoram,,2021,4,6,15826.0
Mizoram,,2021,4,5,8865.0
Mizoram,,2021,4,4,8840.0
Mizoram,,2021,4,4,9864.0
Mizoram,,2021,4,1,2611.0
Mizoram,,2022,1,55,107088.0
Mizoram,,2022,1,11,21751.0
Mizoram,,2022,1,8,24775.0
Mizoram,,2022,1,6,18889.0
Mizoram,,2022,1,2,2194.0
Mizoram,,2022,1,1,13441.0
Mizoram,,2022,1,1,1191.0
Mizoram,,2022,1,1,99.0
Mizoram,,2022,2,34,52843.0
Mizoram,,2022,2,12,17657.0
Mizoram,,2022,2,11,15550.0
Mizoram,,2022,2,6,7044.0
Mizoram,,2022,2,6,13519.0
Mizoram,,2022,2,5,4888.0
Mizoram,,2022,2,2,3589.0
Mizoram,,2022,3,232,336391.0
Mizoram,,2022,3,26,36337.0
Mizoram,,2022,3,15,21225.0
Mizoram,,2022,3,14,33851.0
Mizoram,,2022,3,11,23061.0
Mizoram,,2022,3,7,17832.0
Mizoram,,2022,3,3,2497.0
Mizoram,,2022,3,2,112.0
Mizoram,,2022,4,219,360472.0
Mizoram,,2022,4,35,60974.0
Mizoram,,2022,4,23,63038.0
Mizoram,,2022,4,21,33104.0
Mizoram,,2022,4,20,32543.0
Mizoram,,2022,4,16,29772.0
Mizoram,,2022,4,13,25469.0
Mizoram,,2022,4,3,7179.0
Mizoram,,2023,1,119,198553.0
Mizoram,,2023,1,22,40546.0
Mizoram,,2023,1,8,20727.0
Mizoram,,2023,1,8,10200.0
Mizoram,,2023,1,7,36169.0
Mizoram,,2023,1,4,10730.0
Mizoram,,2023,1,2,7111.0
Mizoram,,2023,1,1,2652.0
Mizoram,,2023,2,70,139004.0
Mizoram,,2023,2,12,37901.0
Mizoram,,2023,2,11,18589.0
Mizoram,,2023,2,8,7972.0
Mizoram,,2023,2,8,11860.0
Mizoram,,2023,2,4,3931.0
Mizoram,,2023,2,4,6615.0
Mizoram,,2023,2,2,7056.0
Mizoram,,2023,3,112,179859.0
Mizoram,,2023,3,13,35343.0
Mizoram,,2023,3,9,18835.0
Mizoram,,2023,3,9,11079.0
Mizoram,,2023,3,9,8815.0
Mizoram,,2023,3,7,4600.0
Mizoram,,2023,3,4,7151.0
Mizoram,,2023,3,3,6117.0
Mizoram,,2023,4,204,306611.0
Mizoram,,2023,4,26,52587.0
Mizoram,,2023,4,20,43965.0
Mizoram,,2023,4,19,64525.0
Mizoram,,2023,4,18,36017.0
Mizoram,,2023,4,11,27482.0
Mizoram,,2023,4,8,17745.0
Mizoram,,2023,4,6,9018.0
Mizoram,,2024,1,155,185666.0
Mizoram,,2024,1,38,70539.0
Mizoram,,2024,1,20,45465.0
Mizoram,,2024,1,19,18506.0
Mizoram,,2024,1,18,49517.0
Mizoram,,2024,1,13,24515.0
Mizoram,,2024,1,9,11139.0
Mizoram,,2024,1,5,22346.0
Mizoram,,2024,2,129,201881.0
Mizoram,,2024,2,23,51525.0
Mizoram,,2024,2,20,15935.0
Mizoram,,2024,2,17,23831.0
Mizoram,,2024,2,9,10603.0
Mizoram,,2024,2,8,19117.0
Mizoram,,2024,2,4,7126.0
Mizoram,,2024,2,4,1437.0
Mizoram,,2024,3,105,148960.0
Mizoram,,2024,3,25,43774.0
Mizoram,,2024,3,15,20945.0
Mizoram,,2024,3,12,21539.0
Mizoram,,2024,3,11,7991.0
Mizoram,,2024,3,7,17208.0
Mizoram,,2024,3,4,7400.0
Mizoram,,2024,3,4,7686.0
Mizoram,,2024,3,2,62.0
Mizoram,,2024,3,1,181.0
Mizoram,,2024,4,296,498655.0
Mizoram,,2024,4,49,90595.0
Mizoram,,2024,4,36,51029.0
Mizoram,,2024,4,29,29648.0
Mizoram,,2024,4,28,53725.0
Mizoram,,2024,4,17,22273.0
Mizoram,,2024,4,13,16176.0
Mizoram,,2024,4,10,21869.0
Mizoram,,2024,4,8,19680.0
Mizoram,,2024,4,3,8037.0
Nagaland,,2020,2,27,6065.0
Nagaland,,2020,2,6,1832.0
Nagaland,,2020,2,2,457.0
Nagaland,,2020,2,2,462.0
Nagaland,,2020,2,1,231.0
Nagaland,,2020,2,1,231.0
Nagaland,,2020,2,1,231.0
Nagaland,,2020,2,1,282.0
Nagaland,,2020,3,57,11587.0
Nagaland,,2020,3,17,5607.0
Nagaland,,2020,3,4,938.0
Nagaland,,2020,3,4,868.0
Nagaland,,2020,3,3,949.0
Nagaland,,2020,3,2,783.0
Nagaland,,2020,3,1,33.0
Nagaland,,2020,3,1,33.0
Nagaland,,2020,4,34,25648.0
Nagaland,,2020,4,9,2370.0
Nagaland,,2020,4,5,1333.0
Nagaland,,2020,4,3,1179.0
Nagaland,,2020,4,3,3729.0
Nagaland,,2020,4,2,397.0
Nagaland,,2020,4,2,65.0
Nagaland,,2020,4,2,198.0
Nagaland,,2020,4,1,3884.0
Nagaland,,2020,4,1,33.0
Nagaland,,2021,1,48,33072.0
Nagaland,,2021,1,9,1540.0
Nagaland,,2021,1,5,688.0
Nagaland,,2021,1,4,1250.0
Nagaland,,2021,1,4,3531.0
Nagaland,,2021,1,3,868.0
Nagaland,,2021,1,2,1256.0
Nagaland,,2021,1,2,702.0
Nagaland,,2021,1,1,33.0
Nagaland,,2021,1,1,33.0
Nagaland,,2021,2,61,107022.0
Nagaland,,2021,2,7,2618.0
Nagaland,,2021,2,6,11572.0
Nagaland,,2021,2,4,13636.0
Nagaland,,2021,2,3,472.0
Nagaland,,2021,2,2,2504.0
Nagaland,,2021,2,1,47.0
Nagaland,,2021,2,1,1608.0
Nagaland,,2021,3,66,98101.0
Nagaland,,2021,3,11,18701.0
Nagaland,,2021,3,4,2596.0
Nagaland,,2021,3,4,3770.0
Nagaland,,2021,3,2,95.0
Nagaland,,2021,3,2,96.0
Nagaland,,2021,3,1,236.0
Nagaland,,2021,3,1,48.0
Nagaland,,2021,4,133,229207.0
Nagaland,,2021,4,17,25180.0
Nagaland,,2021,4,13,36881.0
Nagaland,,2021,4,5,5615.0
Nagaland,,2021,4,4,18740.0
Nagaland,,2021,4,3,9471.0
Nagaland,,2021,4,3,7896.0
Nagaland,,2021,4,2,4069.0
Nagaland,,2021,4,1,425.0
Nagaland,,2021,4,1,463.0
Nagaland,,2022,1,137,296222.0
Nagaland,,2022,1,50,99600.0
Nagaland,,2022,1,19,24158.0
Nagaland,,2022,1,10,18633.0
Nagaland,,2022,1,8,54277.0
Nagaland,,2022,1,6,11251.0
Nagaland,,2022,1,5,1771.0
Nagaland,,2022,1,4,12464.0
Nagaland,,2022,1,2,8929.0
Nagaland,,2022,1,1,1918.0
Nagaland,,2022,2,104,204434.0
Nagaland,,2022,2,42,92317.0
Nagaland,,2022,2,11,32149.0
Nagaland,,2022,2,7,14423.0
Nagaland,,2022,2,7,5614.0
Nagaland,,2022,2,5,3985.0
Nagaland,,2022,2,4,13035.0
Nagaland,,2022,2,3,7318.0
Nagaland,,2022,2,2,7547.0
Nagaland,,2022,2,1,56.0
Nagaland,,2022,3,140,278631.0
Nagaland,,2022,3,21,31879.0
Nagaland,,2022,3,15,35162.0
Nagaland,,2022,3,13,28116.0
Nagaland,,2022,3,8,15623.0
Nagaland,,2022,3,4,23576.0
Nagaland,,2022,3,3,13696.0
Nagaland,,2022,3,2,3620.0
Nagaland,,2022,3,2,8023.0
Nagaland,,2022,3,1,56.0
Nagaland,,2022,4,254,442630.0
Nagaland,,2022,4,33,63375.0
Nagaland,,2022,4,27,61776.0
Nagaland,,2022,4,15,56474.0
Nagaland,,2022,4,8,19673.0
Nagaland,,2022,4,8,10913.0
Nagaland,,2022,4,7,5899.0
Nagaland,,2022,4,6,13464.0
Nagaland,,2022,4,5,12028.0
Nagaland,,2022,4,2,14520.0
Nagaland,,2023,1,204,445500.0
Nagaland,,2023,1,35,109339.0
Nagaland,,2023,1,30,46798.0
Nagaland,,2023,1,15,23976.0
Nagaland,,2023,1,13,34077.0
Nagaland,,2023,1,9,24638.0
Nagaland,,2023,1,5,4309.0
Nagaland,,2023,1,4,12378.0
Nagaland,,2023,1,2,1464.0
Nagaland,,2023,1,2,2293.0
Nagaland,,2023,2,189,368751.0
Nagaland,,2023,2,22,69517.0
Nagaland,,2023,2,20,66019.0
Nagaland,,2023,2,13,48562.0
Nagaland,,2023,2,6,23417.0
Nagaland,,2023,2,5,15035.0
Nagaland,,2023,2,5,22239.0
Nagaland,,2023,2,5,8157.0
Nagaland,,2023,2,3,5930.0
Nagaland,,2023,2,1,1263.0
Nagaland,,2023,3,179,396241.0
Nagaland,,2023,3,39,84219.0
Nagaland,,2023,3,15,60937.0
Nagaland,,2023,3,13,31834.0
Nagaland,,2023,3,6,8088.0
Nagaland,,2023,3,6,20067.0
Nagaland,,2023,3,4,9530.0
Nagaland,,2023,3,2,4275.0
Nagaland,,2023,3,2,3523.0
Nagaland,,2023,3,1,71.0
Nagaland,,2023,4,221,486852.0
Nagaland,,2023,4,37,137578.0
Nagaland,,2023,4,20,73657.0
Nagaland,,2023,4,18,57150.0
Nagaland,,2023,4,15,25038.0
Nagaland,,2023,4,7,18554.0
Nagaland,,2023,4,4,8375.0
Nagaland,,2023,4,4,12198.0
Nagaland,,2023,4,3,1322.0
Nagaland,,2023,4,2,2249.0
Nagaland,,2024,1,366,617926.0
Nagaland,,2024,1,45,69026.0
Nagaland,,2024,1,35,95063.0
Nagaland,,2024,1,33,60598.0
Nagaland,,2024,1,11,28222.0
Nagaland,,2024,1,10,26106.0
Nagaland,,2024,1,8,8334.0
Nagaland,,2024,1,8,11865.0
Nagaland,,2024,1,6,5503.0
Nagaland,,2024,1,2,92.0
Nagaland,,2024,2,307,474960.0
Nagaland,,2024,2,40,84571.0
Nagaland,,2024,2,20,54012.0
Nagaland,,2024,2,14,16186.0
Nagaland,,2024,2,12,26395.0
Nagaland,,2024,2,8,9360.0
Nagaland,,2024,2,7,5924.0
Nagaland,,2024,2,4,5546.0
Nagaland,,2024,2,3,6214.0
Nagaland,,2024,2,2,2093.0
Nagaland,,2024,3,226,374605.0
Nagaland,,2024,3,58,89152.0
Nagaland,,2024,3,42,96907.0
Nagaland,,2024,3,27,100538.0
Nagaland,,2024,3,16,44388.0
Nagaland,,2024,3,12,36145.0
Nagaland,,2024,3,8,28926.0
Nagaland,,2024,3,5,8897.0
Nagaland,,2024,3,3,4164.0
Nagaland,,2024,3,3,3291.0
Nagaland,,2024,4,298,571656.0
Nagaland,,2024,4,94,182390.0
Nagaland,,2024,4,60,114999.0
Nagaland,,2024,4,28,75471.0
Nagaland,,2024,4,25,104897.0
Nagaland,,2024,4,14,24874.0
Nagaland,,2024,4,10,34870.0
Nagaland,,2024,4,10,10346.0
Nagaland,,2024,4,10,293.0
Nagaland,,2024,4,9,19766.0
Odisha,,2020,2,948,176670.0
Odisha,,2020,2,235,49936.0
Odisha,,2020,2,221,46452.0
Odisha,,2020,2,154,32694.0
Odisha,,2020,2,145,30108.0
Odisha,,2020,2,110,23412.0
Odisha,,2020,2,97,21660.0
Odisha,,2020,2,93,19503.0
Odisha,,2020,2,92,18236.0
Odisha,,2020,2,84,16524.0
Odisha,,2020,3,2540,565649.0
Odisha,,2020,3,953,236027.0
Odisha,,2020,3,765,176071.0
Odisha,,2020,3,602,150334.0
Odisha,,2020,3,480,101824.0
Odisha,,2020,3,431,93403.0
Odisha,,2020,3,429,97503.0
Odisha,,2020,3,382,104804.0
Odisha,,2020,3,376,85225.0
Odisha,,2020,3,331,83843.0
Odisha,,2020,4,1675,954884.0
Odisha,,2020,4,765,455694.0
Odisha,,2020,4,602,320130.0
Odisha,,2020,4,376,244881.0
Odisha,,2020,4,300,152053.0
Odisha,,2020,4,294,153833.0
Odisha,,2020,4,286,111526.0
Odisha,,2020,4,264,141631.0
Odisha,,2020,4,251,167432.0
Odisha,,2020,4,225,119248.0
Odisha,,2021,1,1758,1051292.0
Odisha,,2021,1,774,374548.0
Odisha,,2021,1,565,282036.0
Odisha,,2021,1,457,297104.0
Odisha,,2021,1,368,163193.0
Odisha,,2021,1,316,137810.0
Odisha,,2021,1,315,171881.0
Odisha,,2021,1,269,143633.0
Odisha,,2021,1,269,132672.0
Odisha,,2021,1,269,140111.0
Odisha,,2021,2,1626,1331503.0
Odisha,,2021,2,671,422317.0
Odisha,,2021,2,587,334882.0
Odisha,,2021,2,457,383308.0
Odisha,,2021,2,347,222150.0
Odisha,,2021,2,298,251008.0
Odisha,,2021,2,294,283026.0
Odisha,,2021,2,290,298588.0
Odisha,,2021,2,285,209756.0
Odisha,,2021,2,282,195220.0
Odisha,,2021,3,1726,1334699.0
Odisha,,2021,3,758,575078.0
Odisha,,2021,3,586,468221.0
Odisha,,2021,3,465,388014.0
Odisha,,2021,3,378,261707.0
Odisha,,2021,3,353,308712.0
Odisha,,2021,3,297,178752.0
Odisha,,2021,3,274,221453.0
Odisha,,2021,3,266,203664.0
Odisha,,2021,3,251,138734.0
Odisha,,2021,4,2185,2421437.0
Odisha,,2021,4,868,914110.0
Odisha,,2021,4,533,718272.0
Odisha,,2021,4,406,664481.0
Odisha,,2021,4,394,379386.0
Odisha,,2021,4,351,478448.0
Odisha,,2021,4,347,404602.0
Odisha,,2021,4,337,384838.0
Odisha,,2021,4,333,494511.0
Odisha,,2021,4,294,360368.0
Odisha,,2022,1,2159,2889267.0
Odisha,,2022,1,821,1077151.0
Odisha,,2022,1,724,1120616.0
Odisha,,2022,1,577,964269.0
Odisha,,2022,1,421,751046.0
Odisha,,2022,1,362,481921.0
Odisha,,2022,1,347,566436.0
Odisha,,2022,1,345,476797.0
Odisha,,2022,1,311,429822.0
Odisha,,2022,1,286,467833.0
Odisha,,2022,2,2952,3832775.0
Odisha,,2022,2,1004,1298359.0
Odisha,,2022,2,881,1142879.0
Odisha,,2022,2,820,1128812.0
Odisha,,2022,2,513,782721.0
Odisha,,2022,2,492,673469.0
Odisha,,2022,2,483,463333.0
Odisha,,2022,2,442,584664.0
Odisha,,2022,2,438,595862.0
Odisha,,2022,2,431,580507.0
Odisha,,2022,3,4154,4731441.0
Odisha,,2022,3,1602,1856138.0
Odisha,,2022,3,1437,1662116.0
Odisha,,2022,3,1306,1586914.0
Odisha,,2022,3,841,1111232.0
Odisha,,2022,3,836,1165467.0
Odisha,,2022,3,777,956576.0
Odisha,,2022,3,638,785294.0
Odisha,,2022,3,581,826759.0
Odisha,,2022,3,571,715249.0
Odisha,,2022,4,5189,6823790.0
Odisha,,2022,4,2151,2750831.0
Odisha,,2022,4,1899,2525663.0
Odisha,,2022,4,1796,2208828.0
Odisha,,2022,4,1405,2004714.0
Odisha,,2022,4,1150,1705857.0
Odisha,,2022,4,929,1231278.0
Odisha,,2022,4,899,1237020.0
Odisha,,2022,4,862,1196546.0
Odisha,,2022,4,828,1131232.0
Odisha,,2023,1,4227,6118201.0
Odisha,,2023,1,1512,2187684.0
Odisha,,2023,1,1498,2079804.0
Odisha,,2023,1,1247,1954043.0
Odisha,,2023,1,1008,1547116.0
Odisha,,2023,1,969,1504703.0
Odisha,,2023,1,726,1182684.0
Odisha,,2023,1,665,994911.0
Odisha,,2023,1,598,916499.0
Odisha,,2023,1,583,875351.0
Odisha,,2023,2,4794,6403803.0
Odisha,,2023,2,1720,2273417.0
Odisha,,2023,2,1485,2026677.0
Odisha,,2023,2,1362,1927023.0
Odisha,,2023,2,1072,1433799.0
Odisha,,2023,2,997,1177491.0
Odisha,,2023,2,981,1461637.0
Odisha,,2023,2,958,1264858.0
Odisha,,2023,2,897,1272991.0
Odisha,,2023,2,787,1158501.0
Odisha,,2023,3,4977,6676447.0
Odisha,,2023,3,1649,2137944.0
Odisha,,2023,3,1615,2225354.0
Odisha,,2023,3,1333,1836241.0
Odisha,,2023,3,1115,1539544.0
Odisha,,2023,3,813,1245367.0
Odisha,,2023,3,730,1006763.0
Odisha,,2023,3,720,993849.0
Odisha,,2023,3,715,1079031.0
Odisha,,2023,3,634,959197.0
Odisha,,2023,4,5909,9220158.0
Odisha,,2023,4,1778,2754968.0
Odisha,,2023,4,1694,2874571.0
Odisha,,2023,4,1678,2575993.0
Odisha,,2023,4,1457,2073307.0
Odisha,,2023,4,1149,1904341.0
Odisha,,2023,4,956,1362963.0
Odisha,,2023,4,857,1488275.0
Odisha,,2023,4,840,1318491.0
Odisha,,2023,4,838,1369197.0
Odisha,,2024,1,5623,8837542.0
Odisha,,2024,1,1998,2814396.0
Odisha,,2024,1,1969,2698905.0
Odisha,,2024,1,1828,2757561.0
Odisha,,2024,1,1658,2124479.0
Odisha,,2024,1,1408,2173212.0
Odisha,,2024,1,1081,1339379.0
Odisha,,2024,1,1048,1347026.0
Odisha,,2024,1,994,1381800.0
Odisha,,2024,1,907,1410239.0
Odisha,,2024,2,4985,8243923.0
Odisha,,2024,2,1898,2913443.0
Odisha,,2024,2,1774,2491620.0
Odisha,,2024,2,1587,2583961.0
Odisha,,2024,2,1414,1906915.0
Odisha,,2024,2,1211,1932061.0
Odisha,,2024,2,1012,1354016.0
Odisha,,2024,2,951,1391924.0
Odisha,,2024,2,867,1223247.0
Odisha,,2024,2,829,1391452.0
Odisha,,2024,3,6027,9409800.0
Odisha,,2024,3,2147,3173459.0
Odisha,,2024,3,1904,2730820.0
Odisha,,2024,3,1759,2865130.0
Odisha,,2024,3,1598,2207127.0
Odisha,,2024,3,1057,1873195.0
Odisha,,2024,3,1002,1445139.0
Odisha,,2024,3,998,1306093.0
Odisha,,2024,3,921,1368331.0
Odisha,,2024,3,896,1455589.0
Odisha,,2024,4,7013,11119730.0
Odisha,,2024,4,2474,3434067.0
Odisha,,2024,4,2256,3083743.0
Odisha,,2024,4,2164,2865214.0
Odisha,,2024,4,2121,3211980.0
Odisha,,2024,4,1417,2115137.0
Odisha,,2024,4,1324,1682849.0
Odisha,,2024,4,1306,1642759.0
Odisha,,2024,4,1213,1798191.0
Odisha,,2024,4,1115,1630527.0
Puducherry,,2020,2,98,18574.0
Puducherry,,2020,2,12,2687.0
Puducherry,,2020,2,1,708.0
Puducherry,,2020,2,1,282.0
Puducherry,,2020,3,143,40754.0
Puducherry,,2020,3,25,6919.0
Puducherry,,2020,3,14,5445.0
Puducherry,,2020,3,9,5281.0
Puducherry,,2020,4,202,165945.0
Puducherry,,2020,4,21,21295.0
Puducherry,,2020,4,7,5973.0
Puducherry,,2020,4,4,4742.0
Puducherry,,2021,1,283,254440.0
Puducherry,,2021,1,73,87255.0
Puducherry,,2021,1,8,3551.0
Puducherry,,2021,1,8,6581.0
Puducherry,,2021,2,455,432658.0
Puducherry,,2021,2,45,53202.0
Puducherry,,2021,2,21,10606.0
Puducherry,,2021,2,5,11811.0
Puducherry,,2021,3,494,464835.0
Puducherry,,2021,3,45,61640.0
Puducherry,,2021,3,16,25578.0
Puducherry,,2021,3,6,4389.0
Puducherry,,2021,4,685,767854.0
Puducherry,,2021,4,54,84570.0
Puducherry,,2021,4,25,60936.0
Puducherry,,2021,4,22,33247.0
Puducherry,,2022,1,1026,1416491.0
Puducherry,,2022,1,113,163884.0
Puducherry,,2022,1,31,51885.0
Puducherry,,2022,1,29,31144.0
Puducherry,,2022,2,981,1315292.0
Puducherry,,2022,2,107,163314.0
Puducherry,,2022,2,40,79820.0
Puducherry,,2022,2,28,39360.0
Puducherry,,2022,3,1335,1659848.0
Puducherry,,2022,3,174,251500.0
Puducherry,,2022,3,49,75160.0
Puducherry,,2022,3,27,39021.0
Puducherry,,2022,4,1916,2147849.0
Puducherry,,2022,4,304,389357.0
Puducherry,,2022,4,68,79299.0
Puducherry,,2022,4,43,76625.0
Puducherry,,2023,1,1684,2191876.0
Puducherry,,2023,1,168,247909.0
Puducherry,,2023,1,69,92308.0
Puducherry,,2023,1,34,60998.0
Puducherry,,2023,2,1527,2210627.0
Puducherry,,2023,2,188,252023.0
Puducherry,,2023,2,62,102248.0
Puducherry,,2023,2,32,49108.0
Puducherry,,2023,3,1891,2380727.0
Puducherry,,2023,3,234,352670.0
Puducherry,,2023,3,74,113412.0
Puducherry,,2023,3,33,44838.0
Puducherry,,2023,4,2093,2921421.0
Puducherry,,2023,4,228,321006.0
Puducherry,,2023,4,86,109590.0
Puducherry,,2023,4,40,67378.0
Puducherry,,2024,1,2273,3067571.0
Puducherry,,2024,1,271,445825.0
Puducherry,,2024,1,95,174996.0
Puducherry,,2024,1,63,105162.0
Puducherry,,2024,2,1970,2832692.0
Puducherry,,2024,2,225,327567.0
Puducherry,,2024,2,75,124200.0
Puducherry,,2024,2,34,38538.0
Puducherry,,2024,3,2218,3327539.0
Puducherry,,2024,3,234,399089.0
Puducherry,,2024,3,103,157491.0
Puducherry,,2024,3,45,84404.0
Puducherry,,2024,4,2410,3316201.0
Puducherry,,2024,4,273,342060.0
Puducherry,,2024,4,102,162441.0
Puducherry,,2024,4,53,75331.0
Punjab,,2020,2,558,104769.0
Punjab,,2020,2,352,63936.0
Punjab,,2020,2,296,54064.0
Punjab,,2020,2,156,31594.0
Punjab,,2020,2,107,21680.0
Punjab,,2020,2,76,16389.0
Punjab,,2020,2,73,15546.0
Punjab,,2020,2,64,12663.0
Punjab,,2020,2,50,9490.0
Punjab,,2020,2,35,7444.0
Punjab,,2020,3,580,147327.0
Punjab,,2020,3,361,98689.0
Punjab,,2020,3,209,64695.0
Punjab,,2020,3,202,55606.0
Punjab,,2020,3,194,52044.0
Punjab,,2020,3,142,38321.0
Punjab,,2020,3,81,18363.0
Punjab,,2020,3,80,22366.0
Punjab,,2020,3,66,21805.0
Punjab,,2020,3,66,19107.0
Punjab,,2020,4,516,306909.0
Punjab,,2020,4,365,275714.0
Punjab,,2020,4,249,179846.0
Punjab,,2020,4,179,180379.0
Punjab,,2020,4,159,131704.0
Punjab,,2020,4,156,100202.0
Punjab,,2020,4,99,104137.0
Punjab,,2020,4,79,27515.0
Punjab,,2020,4,75,63082.0
Punjab,,2020,4,74,103285.0
Punjab,,2021,1,861,369315.0
Punjab,,2021,1,535,368411.0
Punjab,,2021,1,324,190419.0
Punjab,,2021,1,261,170388.0
Punjab,,2021,1,236,131202.0
Punjab,,2021,1,220,150288.0
Punjab,,2021,1,165,118078.0
Punjab,,2021,1,151,138240.0
Punjab,,2021,1,125,82640.0
Punjab,,2021,1,113,101355.0
Punjab,,2021,2,898,599843.0
Punjab,,2021,2,587,542602.0
Punjab,,2021,2,399,363006.0
Punjab,,2021,2,288,271427.0
Punjab,,2021,2,273,242611.0
Punjab,,2021,2,256,207085.0
Punjab,,2021,2,159,280629.0
Punjab,,2021,2,157,130688.0
Punjab,,2021,2,143,107808.0
Punjab,,2021,2,142,161045.0
Punjab,,2021,3,988,855879.0
Punjab,,2021,3,610,742657.0
Punjab,,2021,3,448,478633.0
Punjab,,2021,3,369,332103.0
Punjab,,2021,3,353,250351.0
Punjab,,2021,3,275,301456.0
Punjab,,2021,3,268,266364.0
Punjab,,2021,3,197,99917.0
Punjab,,2021,3,181,306291.0
Punjab,,2021,3,165,291101.0
Punjab,,2021,4,1079,1484361.0
Punjab,,2021,4,863,1315925.0
Punjab,,2021,4,563,282635.0
Punjab,,2021,4,504,737684.0
Punjab,,2021,4,482,837451.0
Punjab,,2021,4,458,618169.0
Punjab,,2021,4,350,513607.0
Punjab,,2021,4,347,722687.0
Punjab,,2021,4,277,286504.0
Punjab,,2021,4,245,523947.0
Punjab,,2022,1,1184,2120278.0
Punjab,,2022,1,1135,1845468.0
Punjab,,2022,1,699,450234.0
Punjab,,2022,1,652,1032157.0
Punjab,,2022,1,521,781949.0
