state,district,year,quarter,registered_users,app_opens
Madhya Pradesh,narsinghpur district,2024,2,422175,46998470
Madhya Pradesh,jabalpur district,2024,2,1239008,83526863
Madhya Pradesh,hoshangabad district,2024,2,545969,58421132
Madhya Pradesh,vidisha district,2024,2,556945,112013248
Madhya Pradesh,balaghat district,2024,2,556645,78313082
Madhya Pradesh,singrauli district,2024,2,445679,252339126
Madhya Pradesh,betul district,2024,2,564545,160471570
Madhya Pradesh,sidhi district,2024,2,280122,58981551
Madhya Pradesh,datia district,2024,2,214525,40622103
Madhya Pradesh,dewas district,2024,2,709442,82998919
Madhya Pradesh,sheopur district,2024,2,152073,89642003
Madhya Pradesh,neemuch district,2024,2,360667,41866988
Madhya Pradesh,raisen district,2024,2,546051,100102484
Madhya Pradesh,mandsaur district,2024,2,569721,64457882
Madhya Pradesh,barwani district,2024,2,275768,165726651
Madhya Pradesh,katni district,2024,2,390250,77811784
Madhya Pradesh,dindori district,2024,2,134860,85451500
Madhya Pradesh,shivpuri district,2024,2,457156,140752248
Madhya Pradesh,gwalior district,2024,2,1355896,64249698
Madhya Pradesh,anuppur district,2024,2,224689,48159346
Madhya Pradesh,agar malwa district,2024,2,192099,51857988
Madhya Pradesh,ashoknagar district,2024,2,223120,73881253
Madhya Pradesh,sagar district,2024,2,856655,152553225
Madhya Pradesh,niwari district,2024,2,98944,17849183
Madhya Pradesh,rewa district,2024,2,794199,72562997
Madhya Pradesh,shajapur district,2024,2,384287,31154293
Madhya Pradesh,ujjain district,2024,2,1015587,69187722
Madhya Pradesh,bhind district,2024,2,495465,56336069
Madhya Pradesh,tikamgarh district,2024,2,252813,59452751
Madhya Pradesh,seoni district,2024,2,406322,145898531
Madhya Pradesh,harda district,2024,2,198692,54184948
Madhya Pradesh,burhanpur district,2024,2,229304,152559741
Madhya Pradesh,damoh district,2024,2,301303,75649574
Madhya Pradesh,bhopal district,2024,2,2528021,52923937
Madhya Pradesh,jhabua district,2024,2,200251,120335479
Madhya Pradesh,dhar district,2024,2,833099,227990674
Madhya Pradesh,guna district,2024,2,523068,100204989
Madhya Pradesh,east nimar district,2024,2,400508,121932344
Madhya Pradesh,chhindwara district,2024,2,785786,144386168
Madhya Pradesh,umaria district,2024,2,155535,64504265
Madhya Pradesh,mandla district,2024,2,250434,105283879
Madhya Pradesh,indore district,2024,2,3336262,50197542
Madhya Pradesh,shahdol district,2024,2,327038,89198651
Madhya Pradesh,ratlam district,2024,2,622246,66249585
Madhya Pradesh,panna district,2024,2,204247,90345107
Madhya Pradesh,chhatarpur district,2024,2,518111,134531192
Madhya Pradesh,mauganj district,2024,3,140960,32214117
Madhya Pradesh,morena district,2024,3,667923,53789077
Madhya Pradesh,alirajpur district,2024,3,150716,74177587
Madhya Pradesh,sehore district,2024,3,618139,111881966
Madhya Pradesh,rajgarh district,2024,3,609991,106566662
Madhya Pradesh,maihar district,2024,3,239842,26315644
Madhya Pradesh,khargone district,2024,3,626663,162710200
Madhya Pradesh,satna district,2024,3,553832,75965827
Madhya Pradesh,narsinghpur district,2024,3,439580,46320765
Madhya Pradesh,jabalpur district,2024,3,1280233,76565982
Madhya Pradesh,vidisha district,2024,3,582100,118244785
Madhya Pradesh,balaghat district,2024,3,577947,126743507
Madhya Pradesh,singrauli district,2024,3,460713,94768019
Madhya Pradesh,betul district,2024,3,564319,229933215
Madhya Pradesh,sidhi district,2024,3,328015,55094353
Madhya Pradesh,datia district,2024,3,268044,38377295
Madhya Pradesh,dewas district,2024,3,710884,180041579
Madhya Pradesh,sheopur district,2024,3,196044,84761173
Madhya Pradesh,neemuch district,2024,3,395038,78629571
Madhya Pradesh,raisen district,2024,3,565571,134328677
Madhya Pradesh,khandwa district,2024,3,459231,138737659
Madhya Pradesh,mandsaur district,2024,3,647118,97557189
Madhya Pradesh,barwani district,2024,3,386833,134565618
Madhya Pradesh,katni district,2024,3,455778,82231257
Madhya Pradesh,narmadapuram district,2024,3,563373,112529360
Madhya Pradesh,dindori district,2024,3,190042,95715989
Madhya Pradesh,shivpuri district,2024,3,605767,153434370
Madhya Pradesh,gwalior district,2024,3,1370838,82567865
Madhya Pradesh,anuppur district,2024,3,244453,67753497
Madhya Pradesh,agar malwa district,2024,3,237833,23657211
Madhya Pradesh,ashoknagar district,2024,3,287728,106567998
Madhya Pradesh,sagar district,2024,3,912167,170257242
Madhya Pradesh,niwari district,2024,3,129271,10915565
Madhya Pradesh,rewa district,2024,3,656273,26457702
Madhya Pradesh,shajapur district,2024,3,392093,50245736
Madhya Pradesh,ujjain district,2024,3,1086484,70000641
Madhya Pradesh,bhind district,2024,3,484087,46288799
Madhya Pradesh,tikamgarh district,2024,3,329780,51374479
Madhya Pradesh,seoni district,2024,3,469662,145442985
Madhya Pradesh,harda district,2024,3,213805,99773546
Madhya Pradesh,burhanpur district,2024,3,271593,351040229
Madhya Pradesh,pandhurna district,2024,3,135924,22357472
Madhya Pradesh,damoh district,2024,3,385045,94164065
Madhya Pradesh,bhopal district,2024,3,2456267,41852159
Madhya Pradesh,jhabua district,2024,3,296549,75118439
Madhya Pradesh,dhar district,2024,3,937167,191027193
Madhya Pradesh,guna district,2024,3,534793,95292968
Madhya Pradesh,chhindwara district,2024,3,702158,154516177
Madhya Pradesh,umaria district,2024,3,186438,55335852
Madhya Pradesh,mandla district,2024,3,331216,99534214
Madhya Pradesh,indore district,2024,3,3457022,80186297
Madhya Pradesh,shahdol district,2024,3,378085,50297691
Madhya Pradesh,ratlam district,2024,3,683793,65881546
Madhya Pradesh,panna district,2024,3,265993,130386456
Madhya Pradesh,chhatarpur district,2024,3,642871,133277387
Madhya Pradesh,mauganj district,2024,4,145858,11698953
Madhya Pradesh,morena district,2024,4,694186,56818524
Madhya Pradesh,alirajpur district,2024,4,157167,20388544
Madhya Pradesh,sehore district,2024,4,636093,49287257
Madhya Pradesh,rajgarh district,2024,4,630479,72749689
Madhya Pradesh,maihar district,2024,4,246726,20340246
Madhya Pradesh,khargone district,2024,4,648963,62449882
Madhya Pradesh,satna district,2024,4,574226,40467051
Madhya Pradesh,narsinghpur district,2024,4,455117,28676701
Madhya Pradesh,jabalpur district,2024,4,1322938,77924942
Madhya Pradesh,vidisha district,2024,4,602742,43775328
Madhya Pradesh,balaghat district,2024,4,604638,53498210
Madhya Pradesh,singrauli district,2024,4,476733,37834143
Madhya Pradesh,betul district,2024,4,587531,41685390
Madhya Pradesh,sidhi district,2024,4,340469,26648351
Madhya Pradesh,datia district,2024,4,278799,20644627
Madhya Pradesh,dewas district,2024,4,732757,68589557
Madhya Pradesh,sheopur district,2024,4,205126,22430563
Madhya Pradesh,neemuch district,2024,4,407957,32237909
Madhya Pradesh,raisen district,2024,4,584348,43725963
Madhya Pradesh,khandwa district,2024,4,476236,49029830
Madhya Pradesh,mandsaur district,2024,4,667872,37737914
Madhya Pradesh,barwani district,2024,4,401917,42147200
Madhya Pradesh,katni district,2024,4,472468,40142677
Madhya Pradesh,narmadapuram district,2024,4,581960,37009053
Madhya Pradesh,dindori district,2024,4,198995,18682615
Madhya Pradesh,shivpuri district,2024,4,628712,55199924
Madhya Pradesh,gwalior district,2024,4,1415249,84292590
Madhya Pradesh,anuppur district,2024,4,253463,18899568
Madhya Pradesh,agar malwa district,2024,4,244639,19977686
Madhya Pradesh,ashoknagar district,2024,4,297686,22718898
Madhya Pradesh,sagar district,2024,4,944144,61633731
Madhya Pradesh,niwari district,2024,4,134371,11506843
Madhya Pradesh,rewa district,2024,4,679408,46004662
Madhya Pradesh,shajapur district,2024,4,403634,35505521
Madhya Pradesh,ujjain district,2024,4,1122016,85297246
Madhya Pradesh,bhind district,2024,4,505021,38540546
Madhya Pradesh,tikamgarh district,2024,4,344185,27211658
Madhya Pradesh,seoni district,2024,4,490725,40344928
Madhya Pradesh,harda district,2024,4,221134,20460817
Madhya Pradesh,burhanpur district,2024,4,281225,28600470
Madhya Pradesh,pandhurna district,2024,4,140185,9716685
Madhya Pradesh,damoh district,2024,4,400092,27798117
Madhya Pradesh,bhopal district,2024,4,2532916,166427975
Madhya Pradesh,jhabua district,2024,4,310524,32946180
Madhya Pradesh,dhar district,2024,4,967815,84100760
Madhya Pradesh,guna district,2024,4,552858,34494768
Madhya Pradesh,chhindwara district,2024,4,728140,42680432
Madhya Pradesh,umaria district,2024,4,193216,13998521
Madhya Pradesh,mandla district,2024,4,345808,28482129
Madhya Pradesh,indore district,2024,4,3561408,250990504
Madhya Pradesh,shahdol district,2024,4,392141,27062465
Madhya Pradesh,ratlam district,2024,4,706494,46440515
Madhya Pradesh,panna district,2024,4,277344,28503443
Madhya Pradesh,chhatarpur district,2024,4,669806,45645289
Maharashtra,jalgaon district,2018,1,156359,0
Maharashtra,latur district,2018,1,101698,0
Maharashtra,thane district,2018,1,631864,0
Maharashtra,bhandara district,2018,1,38732,0
Maharashtra,nandurbar district,2018,1,27766,0
Maharashtra,chandrapur district,2018,1,67034,0
Maharashtra,kolhapur district,2018,1,172528,0
Maharashtra,solapur district,2018,1,190033,0
Maharashtra,mumbai district,2018,1,233538,0
Maharashtra,sindhudurg district,2018,1,19427,0
Maharashtra,dhule district,2018,1,63040,0
Maharashtra,wardha district,2018,1,46502,0
Maharashtra,parbhani district,2018,1,57487,0
Maharashtra,mumbai suburban district,2018,1,719300,0
Maharashtra,hingoli district,2018,1,27545,0
Maharashtra,ratnagiri district,2018,1,32596,0
Maharashtra,nanded district,2018,1,99716,0
Maharashtra,osmanabad district,2018,1,51994,0
Maharashtra,nagpur district,2018,1,280007,0
Maharashtra,buldhana district,2018,1,84962,0
Maharashtra,nashik district,2018,1,321402,0
Maharashtra,akola district,2018,1,56295,0
Maharashtra,yavatmal district,2018,1,57137,0
Maharashtra,aurangabad district,2018,1,266324,0
Maharashtra,amravati district,2018,1,100458,0
Maharashtra,washim district,2018,1,29299,0
Maharashtra,sangli district,2018,1,108867,0
Maharashtra,gadchiroli district,2018,1,20462,0
Maharashtra,raigad district,2018,1,173015,0
Maharashtra,palghar district,2018,1,172502,0
Maharashtra,jalna district,2018,1,60373,0
Maharashtra,gondia district,2018,1,37761,0
Maharashtra,ahmednagar district,2018,1,197473,0
Maharashtra,pune district,2018,1,1211643,0
Maharashtra,beed district,2018,1,75552,0
Maharashtra,satara district,2018,1,116303,0
Maharashtra,jalgaon district,2018,2,210918,0
Maharashtra,latur district,2018,2,135843,0
Maharashtra,thane district,2018,2,861292,0
Maharashtra,bhandara district,2018,2,54045,0
Maharashtra,nandurbar district,2018,2,38235,0
Maharashtra,chandrapur district,2018,2,93704,0
Maharashtra,kolhapur district,2018,2,231603,0
Maharashtra,solapur district,2018,2,259084,0
Maharashtra,mumbai district,2018,2,319588,0
Maharashtra,sindhudurg district,2018,2,26643,0
Maharashtra,dhule district,2018,2,86922,0
Maharashtra,wardha district,2018,2,63159,0
Maharashtra,parbhani district,2018,2,75309,0
Maharashtra,mumbai suburban district,2018,2,957633,0
Maharashtra,hingoli district,2018,2,37346,0
Maharashtra,ratnagiri district,2018,2,45361,0
Maharashtra,nanded district,2018,2,132935,0
Maharashtra,osmanabad district,2018,2,71243,0
Maharashtra,nagpur district,2018,2,380425,0
Maharashtra,buldhana district,2018,2,114637,0
Maharashtra,nashik district,2018,2,436668,0
Maharashtra,akola district,2018,2,76778,0
Maharashtra,yavatmal district,2018,2,78775,0
Maharashtra,aurangabad district,2018,2,347838,0
Maharashtra,amravati district,2018,2,136760,0
Maharashtra,washim district,2018,2,39995,0
Maharashtra,sangli district,2018,2,148370,0
Maharashtra,gadchiroli district,2018,2,29230,0
Maharashtra,raigad district,2018,2,238251,0
Maharashtra,palghar district,2018,2,239053,0
Maharashtra,jalna district,2018,2,80013,0
Maharashtra,gondia district,2018,2,52497,0
Maharashtra,ahmednagar district,2018,2,268520,0
Maharashtra,pune district,2018,2,1592293,0
Maharashtra,beed district,2018,2,102259,0
Maharashtra,satara district,2018,2,159146,0
Maharashtra,jalgaon district,2018,3,263135,0
Maharashtra,latur district,2018,3,170128,0
Maharashtra,thane district,2018,3,1104206,0
Maharashtra,bhandara district,2018,3,68672,0
Maharashtra,nandurbar district,2018,3,49904,0
Maharashtra,chandrapur district,2018,3,119898,0
Maharashtra,kolhapur district,2018,3,292239,0
Maharashtra,solapur district,2018,3,331428,0
Maharashtra,mumbai district,2018,3,410878,0
Maharashtra,sindhudurg district,2018,3,35352,0
Maharashtra,dhule district,2018,3,110815,0
Maharashtra,wardha district,2018,3,80412,0
Maharashtra,parbhani district,2018,3,94341,0
Maharashtra,mumbai suburban district,2018,3,1218632,0
Maharashtra,hingoli district,2018,3,48279,0
Maharashtra,ratnagiri district,2018,3,61998,0
Maharashtra,nanded district,2018,3,168414,0
Maharashtra,osmanabad district,2018,3,93240,0
Maharashtra,nagpur district,2018,3,487280,0
Maharashtra,buldhana district,2018,3,145183,0
Maharashtra,nashik district,2018,3,552556,0
Maharashtra,akola district,2018,3,96221,0
Maharashtra,yavatmal district,2018,3,102034,0
Maharashtra,aurangabad district,2018,3,428394,0
Maharashtra,amravati district,2018,3,170913,0
Maharashtra,washim district,2018,3,51549,0
Maharashtra,sangli district,2018,3,189937,0
Maharashtra,gadchiroli district,2018,3,38429,0
Maharashtra,raigad district,2018,3,308594,0
Maharashtra,palghar district,2018,3,312322,0
Maharashtra,jalna district,2018,3,102291,0
Maharashtra,gondia district,2018,3,67233,0
Maharashtra,ahmednagar district,2018,3,344804,0
Maharashtra,pune district,2018,3,1974138,0
Maharashtra,beed district,2018,3,132639,0
Maharashtra,satara district,2018,3,208545,0
Maharashtra,jalgaon district,2018,4,325677,0
Maharashtra,latur district,2018,4,212030,0
Maharashtra,thane district,2018,4,1473811,0
Maharashtra,bhandara district,2018,4,86513,0
Maharashtra,nandurbar district,2018,4,64012,0
Maharashtra,chandrapur district,2018,4,149712,0
Maharashtra,kolhapur district,2018,4,372286,0
Maharashtra,solapur district,2018,4,419060,0
Maharashtra,mumbai district,2018,4,543353,0
Maharashtra,sindhudurg district,2018,4,47259,0
Maharashtra,dhule district,2018,4,140033,0
Maharashtra,wardha district,2018,4,100626,0
Maharashtra,parbhani district,2018,4,117401,0
Maharashtra,mumbai suburban district,2018,4,1578487,0
Maharashtra,hingoli district,2018,4,60769,0
Maharashtra,ratnagiri district,2018,4,82907,0
Maharashtra,nanded district,2018,4,212108,0
Maharashtra,osmanabad district,2018,4,119476,0
Maharashtra,nagpur district,2018,4,627317,0
Maharashtra,buldhana district,2018,4,183255,0
Maharashtra,nashik district,2018,4,698343,0
Maharashtra,akola district,2018,4,121472,0
Maharashtra,yavatmal district,2018,4,129352,0
Maharashtra,aurangabad district,2018,4,534477,0
Maharashtra,amravati district,2018,4,213417,0
Maharashtra,washim district,2018,4,65005,0
Maharashtra,sangli district,2018,4,241022,0
Maharashtra,gadchiroli district,2018,4,48456,0
Maharashtra,raigad district,2018,4,405733,0
Maharashtra,palghar district,2018,4,414825,0
Maharashtra,jalna district,2018,4,129656,0
Maharashtra,gondia district,2018,4,83706,0
Maharashtra,ahmednagar district,2018,4,439246,0
Maharashtra,pune district,2018,4,2498852,0
Maharashtra,beed district,2018,4,170917,0
Maharashtra,satara district,2018,4,271031,0
Maharashtra,jalgaon district,2019,1,383547,0
Maharashtra,latur district,2019,1,250662,0
Maharashtra,thane district,2019,1,1834051,0
Maharashtra,bhandara district,2019,1,103514,0
Maharashtra,nandurbar district,2019,1,77352,0
Maharashtra,chandrapur district,2019,1,178696,0
Maharashtra,kolhapur district,2019,1,454858,0
Maharashtra,solapur district,2019,1,505662,0
Maharashtra,mumbai district,2019,1,670094,0
Maharashtra,sindhudurg district,2019,1,58911,0
Maharashtra,dhule district,2019,1,166252,0
Maharashtra,wardha district,2019,1,120193,0
Maharashtra,parbhani district,2019,1,138597,0
Maharashtra,mumbai suburban district,2019,1,1901210,0
Maharashtra,hingoli district,2019,1,72615,0
Maharashtra,ratnagiri district,2019,1,103057,0
Maharashtra,nanded district,2019,1,252342,0
Maharashtra,osmanabad district,2019,1,145109,0
Maharashtra,nagpur district,2019,1,765612,0
Maharashtra,buldhana district,2019,1,218739,0
Maharashtra,nashik district,2019,1,853648,0
Maharashtra,akola district,2019,1,144784,0
Maharashtra,yavatmal district,2019,1,155775,0
Maharashtra,aurangabad district,2019,1,644687,0
Maharashtra,amravati district,2019,1,260174,0
Maharashtra,washim district,2019,1,78091,0
Maharashtra,sangli district,2019,1,291314,0
Maharashtra,gadchiroli district,2019,1,57518,0
Maharashtra,raigad district,2019,1,509108,0
Maharashtra,palghar district,2019,1,521918,0
Maharashtra,jalna district,2019,1,156361,0
Maharashtra,gondia district,2019,1,98644,0
Maharashtra,ahmednagar district,2019,1,532651,0
